country,table_id,indicator,category,item,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
폴란드,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.1,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.9961,auto_extracted,
폴란드,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.19,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.8913,auto_extracted,
폴란드,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.2,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.9614,auto_extracted,
폴란드,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.05,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.9984,auto_extracted,
폴란드,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.05,score(1-5),500.0,1616,easyocr+label_targeted_row_lookup,0.9984,auto_extracted,
폴란드,1-35,인식변화,,매우 부정적으로 변함,1.8,%,500.0,1618,easyocr+label_targeted_row_lookup,0.9872,auto_extracted,
폴란드,1-35,인식변화,,약간 부정적으로 변함,4.4,%,500.0,1618,easyocr+label_targeted_row_lookup,0.7163,auto_extracted,
폴란드,1-35,인식변화,,변화 없음,47.0,%,500.0,1618,easyocr+label_targeted_row_lookup,0.9973,auto_extracted,
폴란드,1-35,인식변화,,약간 긍정적으로 변함,36.1,%,500.0,1618,easyocr+label_targeted_row_lookup,0.9985,auto_extracted,
폴란드,1-35,인식변화,,매우 긍정적으로 변함,10.6,%,500.0,1618,easyocr+label_targeted_row_lookup,0.9984,auto_extracted,
폴란드,1-35,인식변화,,5점 척도 평균(점),3.49,score(1-5),500.0,1618,easyocr+label_targeted_row_lookup,0.7197,auto_extracted,
폴란드,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),22.0,%,500.0,1621,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
폴란드,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.91,회,500.0,1621,easyocr+label_targeted_row_lookup,0.9997,auto_extracted,
UAE,1-16,호감도,드라마,5점 척도 평균(점),4.19,score(1-5),350.0,"1641,1642",easyocr+label_targeted_row_lookup,0.6891,auto_extracted,
UAE,1-16,호감도,예능,5점 척도 평균(점),4.15,score(1-5),326.0,"1641,1642",easyocr+label_targeted_row_lookup,0.5317,auto_extracted,
UAE,1-16,호감도,영화,5점 척도 평균(점),4.2,score(1-5),350.0,"1641,1642",easyocr+label_targeted_row_lookup,0.9937,auto_extracted,
UAE,1-16,호감도,음악,5점 척도 평균(점),4.19,score(1-5),356.0,"1641,1642",easyocr+label_targeted_row_lookup,0.5003,auto_extracted,
UAE,1-16,호감도,애니메이션,5점 척도 평균(점),4.1,score(1-5),336.0,"1641,1642",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
UAE,1-16,호감도,출판물,5점 척도 평균(점),4.13,score(1-5),274.0,"1641,1642",easyocr+label_targeted_row_lookup,0.3948,auto_extracted,
UAE,1-16,호감도,웹툰,5점 척도 평균(점),4.35,score(1-5),231.0,"1641,1642",easyocr+label_targeted_row_lookup,0.8208,auto_extracted,
UAE,1-16,호감도,게임,5점 척도 평균(점),4.16,score(1-5),327.0,"1641,1642",easyocr+label_targeted_row_lookup,0.7838,auto_extracted,
UAE,1-16,호감도,패션,5점 척도 평균(점),4.18,score(1-5),343.0,"1641,1642",easyocr+label_targeted_row_lookup,0.8744,auto_extracted,
UAE,1-16,호감도,뷰티,5점 척도 평균(점),4.2,score(1-5),343.0,"1641,1642",easyocr+label_targeted_row_lookup,0.9937,auto_extracted,
UAE,1-16,호감도,음식,5점 척도 평균(점),4.09,score(1-5),346.0,"1641,1642",easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
UAE,1-16,호감도,한국어,5점 척도 평균(점),4.35,score(1-5),304.0,"1641,1642",easyocr+label_targeted_row_lookup,0.9986,auto_extracted,
UAE,1-16,호감도,전반적 만족도,5점 척도 평균(점),4.1,score(1-5),700.0,"1641,1642",easyocr+label_targeted_row_lookup,0.8373,auto_extracted,
UAE,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.96,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
UAE,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.87,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.5202,auto_extracted,
UAE,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.87,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.5202,auto_extracted,
UAE,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.93,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.9986,auto_extracted,
UAE,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.81,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.5411,auto_extracted,
UAE,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.79,score(1-5),700.0,1676,easyocr+label_targeted_row_lookup,0.974,auto_extracted,
UAE,1-35,인식변화,,매우 부정적으로 변함,0.4,%,700.0,1678,easyocr+label_targeted_row_lookup,0.7565,auto_extracted,
UAE,1-35,인식변화,,약간 부정적으로 변함,2.1,%,700.0,1678,easyocr+label_targeted_row_lookup,0.5302,auto_extracted,
UAE,1-35,인식변화,,변화 없음,16.6,%,700.0,1678,easyocr+label_targeted_row_lookup,0.7401,auto_extracted,
UAE,1-35,인식변화,,약간 긍정적으로 변함,45.3,%,700.0,1678,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
UAE,1-35,인식변화,,매우 긍정적으로 변함,35.6,%,700.0,1678,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
UAE,1-35,인식변화,,5점 척도 평균(점),4.13,score(1-5),700.0,1678,easyocr+label_targeted_row_lookup,0.9978,auto_extracted,
UAE,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),51.0,%,700.0,1681,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
UAE,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.99,회,700.0,1681,easyocr+label_targeted_row_lookup,0.8889,auto_extracted,
사우디아라비아,1-16,호감도,드라마,5점 척도 평균(점),4.19,score(1-5),370.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9981,auto_extracted,
사우디아라비아,1-16,호감도,예능,5점 척도 평균(점),4.18,score(1-5),358.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
사우디아라비아,1-16,호감도,영화,5점 척도 평균(점),4.13,score(1-5),368.0,"1701,1702",easyocr+label_targeted_row_lookup,0.3948,auto_extracted,
사우디아라비아,1-16,호감도,음악,5점 척도 평균(점),4.05,score(1-5),354.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9854,auto_extracted,
사우디아라비아,1-16,호감도,애니메이션,5점 척도 평균(점),4.1,score(1-5),363.0,"1701,1702",easyocr+label_targeted_row_lookup,0.8373,auto_extracted,
사우디아라비아,1-16,호감도,출판물,5점 척도 평균(점),4.18,score(1-5),312.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
사우디아라비아,1-16,호감도,웹툰,5점 척도 평균(점),4.31,score(1-5),225.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
사우디아라비아,1-16,호감도,게임,5점 척도 평균(점),4.12,score(1-5),360.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
사우디아라비아,1-16,호감도,패션,5점 척도 평균(점),4.18,score(1-5),354.0,"1701,1702",easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
사우디아라비아,1-16,호감도,뷰티,5점 척도 평균(점),4.29,score(1-5),364.0,"1701,1702",easyocr+label_targeted_row_lookup,0.3887,auto_extracted,
사우디아라비아,1-16,호감도,음식,5점 척도 평균(점),4.03,score(1-5),366.0,"1701,1702",easyocr+label_targeted_row_lookup,0.7874,auto_extracted,
사우디아라비아,1-16,호감도,한국어,5점 척도 평균(점),4.23,score(1-5),305.0,"1701,1702",easyocr+label_targeted_row_lookup,0.6915,auto_extracted,
사우디아라비아,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.99,score(1-5),730.0,"1701,1702",easyocr+label_targeted_row_lookup,0.6087,auto_extracted,
사우디아라비아,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.82,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.3602,auto_extracted,
사우디아라비아,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.71,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.8748,auto_extracted,
사우디아라비아,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.76,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.9184,auto_extracted,
사우디아라비아,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.8,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.9806,auto_extracted,
사우디아라비아,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.56,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.7381,auto_extracted,
사우디아라비아,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.55,score(1-5),730.0,1736,easyocr+label_targeted_row_lookup,0.6966,auto_extracted,
사우디아라비아,1-35,인식변화,,매우 부정적으로 변함,1.6,%,730.0,1738,easyocr+label_targeted_row_lookup,0.3226,auto_extracted,
사우디아라비아,1-35,인식변화,,약간 부정적으로 변함,2.5,%,730.0,1738,easyocr+label_targeted_row_lookup,0.5537,auto_extracted,
사우디아라비아,1-35,인식변화,,변화 없음,16.9,%,730.0,1738,easyocr+label_targeted_row_lookup,0.905,auto_extracted,
사우디아라비아,1-35,인식변화,,약간 긍정적으로 변함,42.5,%,730.0,1738,easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
사우디아라비아,1-35,인식변화,,매우 긍정적으로 변함,36.5,%,730.0,1738,easyocr+label_targeted_row_lookup,0.7065,auto_extracted,
사우디아라비아,1-35,인식변화,,5점 척도 평균(점),4.1,score(1-5),730.0,1738,easyocr+label_targeted_row_lookup,0.9695,auto_extracted,
사우디아라비아,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),45.6,%,730.0,1741,easyocr+label_targeted_row_lookup,0.9967,auto_extracted,
사우디아라비아,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.16,회,730.0,1741,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
남아프리카공화국,1-16,호감도,드라마,5점 척도 평균(점),4.18,score(1-5),390.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9683,auto_extracted,
남아프리카공화국,1-16,호감도,예능,5점 척도 평균(점),4.12,score(1-5),390.0,"1761,1762",easyocr+label_targeted_row_lookup,0.8626,auto_extracted,
남아프리카공화국,1-16,호감도,영화,5점 척도 평균(점),4.1,score(1-5),390.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9963,auto_extracted,
남아프리카공화국,1-16,호감도,음악,5점 척도 평균(점),4.0,score(1-5),391.0,"1761,1762",easyocr+label_targeted_row_lookup,0.8839,auto_extracted,
남아프리카공화국,1-16,호감도,애니메이션,5점 척도 평균(점),4.01,score(1-5),393.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9754,auto_extracted,
남아프리카공화국,1-16,호감도,출판물,5점 척도 평균(점),4.09,score(1-5),209.0,"1761,1762",easyocr+label_targeted_row_lookup,0.769,auto_extracted,
남아프리카공화국,1-16,호감도,웹툰,5점 척도 평균(점),4.23,score(1-5),257.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9152,auto_extracted,
남아프리카공화국,1-16,호감도,게임,5점 척도 평균(점),4.1,score(1-5),383.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9695,auto_extracted,
남아프리카공화국,1-16,호감도,패션,5점 척도 평균(점),4.06,score(1-5),396.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
남아프리카공화국,1-16,호감도,뷰티,5점 척도 평균(점),4.06,score(1-5),396.0,"1761,1762",easyocr+label_targeted_row_lookup,0.8866,auto_extracted,
남아프리카공화국,1-16,호감도,음식,5점 척도 평균(점),4.18,score(1-5),386.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9973,auto_extracted,
남아프리카공화국,1-16,호감도,한국어,5점 척도 평균(점),4.16,score(1-5),207.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9966,auto_extracted,
남아프리카공화국,1-16,호감도,전반적 만족도,5점 척도 평균(점),4.03,score(1-5),800.0,"1761,1762",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
남아프리카공화국,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.68,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.7005,auto_extracted,
남아프리카공화국,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.71,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
남아프리카공화국,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.71,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
남아프리카공화국,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.74,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
남아프리카공화국,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.56,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.998,auto_extracted,
남아프리카공화국,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.56,score(1-5),800.0,1796,easyocr+label_targeted_row_lookup,0.998,auto_extracted,
남아프리카공화국,1-35,인식변화,,매우 부정적으로 변함,0.5,%,800.0,1798,easyocr+label_targeted_row_lookup,0.9247,auto_extracted,
남아프리카공화국,1-35,인식변화,,약간 부정적으로 변함,1.8,%,800.0,1798,easyocr+label_targeted_row_lookup,0.7464,auto_extracted,
남아프리카공화국,1-35,인식변화,,변화 없음,21.6,%,800.0,1798,easyocr+label_targeted_row_lookup,0.9918,auto_extracted,
남아프리카공화국,1-35,인식변화,,약간 긍정적으로 변함,46.5,%,800.0,1798,easyocr+label_targeted_row_lookup,0.9912,auto_extracted,
남아프리카공화국,1-35,인식변화,,매우 긍정적으로 변함,29.7,%,800.0,1798,easyocr+label_targeted_row_lookup,0.4931,auto_extracted,
남아프리카공화국,1-35,인식변화,,5점 척도 평균(점),4.03,score(1-5),800.0,1798,easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
남아프리카공화국,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),28.9,%,800.0,1801,easyocr+label_targeted_row_lookup,0.8947,auto_extracted,
남아프리카공화국,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.32,회,800.0,1801,easyocr+label_targeted_row_lookup,0.9115,auto_extracted,
이집트,1-16,호감도,드라마,5점 척도 평균(점),4.11,score(1-5),447.0,"1821,1822",easyocr+label_targeted_row_lookup,0.894,auto_extracted,
이집트,1-16,호감도,예능,5점 척도 평균(점),4.13,score(1-5),461.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9978,auto_extracted,
이집트,1-16,호감도,영화,5점 척도 평균(점),4.09,score(1-5),450.0,"1821,1822",easyocr+label_targeted_row_lookup,0.7644,auto_extracted,
이집트,1-16,호감도,음악,5점 척도 평균(점),4.12,score(1-5),363.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9947,auto_extracted,
이집트,1-16,호감도,애니메이션,5점 척도 평균(점),4.01,score(1-5),451.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9754,auto_extracted,
이집트,1-16,호감도,출판물,5점 척도 평균(점),4.26,score(1-5),326.0,"1821,1822",easyocr+label_targeted_row_lookup,0.7428,auto_extracted,
이집트,1-16,호감도,웹툰,5점 척도 평균(점),4.29,score(1-5),232.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9583,auto_extracted,
이집트,1-16,호감도,게임,5점 척도 평균(점),4.15,score(1-5),445.0,"1821,1822",easyocr+label_targeted_row_lookup,0.8704,auto_extracted,
이집트,1-16,호감도,패션,5점 척도 평균(점),4.15,score(1-5),455.0,"1821,1822",easyocr+label_targeted_row_lookup,0.8704,auto_extracted,
이집트,1-16,호감도,뷰티,5점 척도 평균(점),4.28,score(1-5),462.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9989,auto_extracted,
이집트,1-16,호감도,음식,5점 척도 평균(점),4.0,score(1-5),454.0,"1821,1822",easyocr+label_targeted_row_lookup,0.8839,auto_extracted,
이집트,1-16,호감도,한국어,5점 척도 평균(점),4.37,score(1-5),360.0,"1821,1822",easyocr+label_targeted_row_lookup,0.9152,auto_extracted,
이집트,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.98,score(1-5),900.0,"1821,1822",easyocr+label_targeted_row_lookup,0.7544,auto_extracted,
이집트,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.83,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
이집트,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.75,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.9994,auto_extracted,
이집트,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.77,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.5925,auto_extracted,
이집트,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.84,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
이집트,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.6,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.7519,auto_extracted,
이집트,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.62,score(1-5),900.0,1856,easyocr+label_targeted_row_lookup,0.8906,auto_extracted,
이집트,1-35,인식변화,,매우 부정적으로 변함,0.7,%,900.0,1858,easyocr+label_targeted_row_lookup,0.9836,auto_extracted,
이집트,1-35,인식변화,,약간 부정적으로 변함,2.1,%,900.0,1858,easyocr+label_targeted_row_lookup,0.7478,auto_extracted,
이집트,1-35,인식변화,,변화 없음,18.7,%,900.0,1858,easyocr+label_targeted_row_lookup,0.8301,auto_extracted,
이집트,1-35,인식변화,,약간 긍정적으로 변함,44.1,%,900.0,1858,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
이집트,1-35,인식변화,,매우 긍정적으로 변함,34.4,%,900.0,1858,easyocr+label_targeted_row_lookup,0.9679,auto_extracted,
이집트,1-35,인식변화,,5점 척도 평균(점),4.1,score(1-5),900.0,1858,easyocr+label_targeted_row_lookup,0.905,auto_extracted,
이집트,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),36.5,%,900.0,1861,easyocr+label_targeted_row_lookup,0.5698,auto_extracted,
이집트,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.36,회,900.0,1861,easyocr+label_targeted_row_lookup,0.8011,auto_extracted,
