survey,page,topic,base_desc,group,segment,sample_n,item,value
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,캐나다,34,1주일에 1회 이상,21.6
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,캐나다,34,거의 매일,6.9
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,1년에 1회 이상,12.2
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,반기별 1회 이상,13.6
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,분기별 1회 이상,16.3
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,한 달에 1회 이상,21.5
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,1주일에 1회 이상,28.1
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,멕시코,59,거의 매일,8.4
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,1년에 1회 이상,19.3
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,반기별 1회 이상,7.9
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,분기별 1회 이상,5.0
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,한 달에 1회 이상,28.6
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,1주일에 1회 이상,30.7
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,브라질,31,거의 매일,8.6
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,1년에 1회 이상,19.7
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,반기별 1회 이상,8.4
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,분기별 1회 이상,35.3
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,한 달에 1회 이상,25.1
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,1주일에 1회 이상,8.5
일반외국인,300,34. 한국문화별 이용 빈도 : 한국어,"(한국어 이용/경험자 base, 단위: %)",거주국별,호주,29,거의 매일,2.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,음식,25.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,드라마,16.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,영화,12.7
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,뷰티,10.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,대중 가요,8.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,게임,5.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,패션,4.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,예능,4.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,애니 메이션,3.7
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,문학,3.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,웹툰,2.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",전체,전체,12902,한국어,1.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,음식,27.3
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,드라마,14.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,영화,15.1
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,뷰티,4.7
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,대중 가요,8.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,게임,7.6
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,패션,5.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,예능,4.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,애니 메이션,4.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,문학,3.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,웹툰,3.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,남성,6472,한국어,2.1
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,음식,23.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,드라마,19.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,영화,10.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,뷰티,16.3
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,대중 가요,9.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,게임,2.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,패션,4.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,예능,3.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,애니 메이션,3.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,문학,2.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,웹툰,2.3
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",성별,여성,6429,한국어,1.6
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,음식,19.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,드라마,17.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,영화,9.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,뷰티,9.3
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,대중 가요,14.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,게임,7.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,패션,4.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,예능,2.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,애니 메이션,4.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,문학,2.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,웹툰,6.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,15~19세,1128,한국어,2.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,음식,17.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,드라마,15.5
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,영화,11.7
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,뷰티,10.6
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,대중 가요,12.1
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,게임,7.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,패션,4.6
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,예능,3.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,애니 메이션,5.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,문학,3.3
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,웹툰,5.7
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,20대,2495,한국어,2.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,음식,21.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,드라마,17.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,영화,12.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,뷰티,10.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,대중 가요,8.4
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,게임,6.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,패션,4.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,예능,5.0
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,애니 메이션,3.9
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,문학,3.2
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,웹툰,2.8
일반외국인,301,35. 가장 선호하는 한국문화,"(한국문화 이용/경험자 base, ‘기타’ 항목 제외, 단위: %)",연령별,30대,2796,한국어,2.2
