country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes,raw_item,label_confidence
베트남,1-17,호감요인,예능,남성 여성,1+2순위(중복),10.0,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.4444,manual_review,,남성 여성,high_confidence
베트남,1-17,호감요인,영화,배우의 외모가 매력적이어서,1순위,13.6,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9969,auto_extracted,,배우의 외모가 매력적이어서,high_confidence
베트남,1-17,호감요인,영화,배우의 외모가 매력적이어서,1+2순위(중복),23.7,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.997,auto_extracted,,배우의 외모가 매력적이어서,high_confidence
베트남,1-17,호감요인,영화,배우의 연기력이 뛰어나서,1순위,10.3,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9989,auto_extracted,,배우의 연기력이 뛰어나서,high_confidence
베트남,1-17,호감요인,영화,배우의 연기력이 뛰어나서,1+2순위(중복),23.4,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9931,auto_extracted,,배우의 연기력이 뛰어나서,high_confidence
베트남,1-17,호감요인,영화,스토리가 짜임새 있고 단단해서,1순위,9.5,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,스토리가 짜임새 있고 단단해서,high_confidence
베트남,1-17,호감요인,영화,스토리가 짜임새 있고 단단해서,1+2순위(중복),19.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,스토리가 짜임새 있고 단단해서,high_confidence
베트남,1-17,호감요인,영화,다양한 소재 또는 장르름 다리서,1순위,9.2,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
베트남,1-17,호감요인,영화,다양한 소재 또는 장르름 다리서,1+2순위(중복),17.7,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9981,auto_extracted,,다양한 소재 또는 장르름 다리서,high_confidence
베트남,1-17,호감요인,영화,영상미 연출력 등 작품성이 좋아서,1순위,9.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9903,auto_extracted,,영상미 연출력 등 작품성이 좋아서,high_confidence
베트남,1-17,호감요인,영화,영상미 연출력 등 작품성이 좋아서,1+2순위(중복),17.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.6509,auto_extracted,,영상미 연출력 등 작품성이 좋아서,high_confidence
베트남,1-17,호감요인,영화,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1순위,9.0,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8715,auto_extracted,,한국 생활문회지 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,영화,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),16.4,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.961,auto_extracted,,한국 생활문회지 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,영화,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1순위,8.3,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9332,auto_extracted,,흙 패센부티 등 한국 최신 트렌드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,영화,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1+2순위(중복),14.9,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,흙 패센부티 등 한국 최신 트렌드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,영화,유 선호하는 해우가 출현해서,1순위,7.2,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8894,manual_review,,유 선호하는 해우가 출현해서,low_confidence
베트남,1-17,호감요인,영화,불평등양국화 등 사회 문제름 현실적으로 표현해서,1순위,6.0,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,불평등양국화 등 사회 문제름 현실적으로 표현해서,high_confidence
베트남,1-17,호감요인,영화,불평등양국화 등 사회 문제름 현실적으로 표현해서,1+2순위(중복),11.9,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9978,auto_extracted,,불평등양국화 등 사회 문제름 현실적으로 표현해서,high_confidence
베트남,1-17,호감요인,영화,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,4.5,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9936,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,영화,온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),8.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8745,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,영화,국제 영화제 수상으로 관심이 생겨서,1순위,4.3,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9952,auto_extracted,,국제 영화제 수상으로 관심이 생겨서,high_confidence
베트남,1-17,호감요인,영화,국제 영화제 수상으로 관심이 생겨서,1+2순위(중복),9.5,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,국제 영화제 수상으로 관심이 생겨서,high_confidence
베트남,1-17,호감요인,영화,표현 방식이 사실적이어서,1순위,4.3,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9982,auto_extracted,,복 표현 방식이 사실적이어서,high_confidence
베트남,1-17,호감요인,영화,표현 방식이 사실적이어서,1+2순위(중복),10.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9947,auto_extracted,,복 표현 방식이 사실적이어서,high_confidence
베트남,1-17,호감요인,영화,관심있는 감독작가의 작품이라서,1순위,3.3,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9112,auto_extracted,,관심있는  감독작가의 작품이라서,high_confidence
베트남,1-17,호감요인,영화,관심있는 감독작가의 작품이라서,1+2순위(중복),4.8,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.969,auto_extracted,,관심있는  감독작가의 작품이라서,high_confidence
베트남,1-17,호감요인,영화,한국어에 대한 관심 및 학습 수요가 증가해서,1순위,1.4,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
베트남,1-17,호감요인,영화,한국어에 대한 관심 및 학습 수요가 증가해서,1+2순위(중복),3.1,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8659,auto_extracted,,한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
베트남,1-17,호감요인,영화,선호하는 배우가 출연해서,1+2순위(중복),15.4,%,485.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9956,manual_review,,선호하는 배우가 출연해서,high_confidence
베트남,1-17,호감요인,음악,음악 자체가 좋아세수준이 있어서,1순위,20.3,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9983,auto_extracted,,음악 자체가 좋아세수준이 있어서,high_confidence
베트남,1-17,호감요인,음악,음악 자체가 좋아세수준이 있어서,1+2순위(중복),36.3,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.618,auto_extracted,,음악 자체가 좋아세수준이 있어서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 인간적인 매력이 좋아서,1순위,18.0,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9937,auto_extracted,,K-pop 가쉬그룹의 인간적인 매력이 좋아서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 인간적인 매력이 좋아서,1+2순위(중복),33.5,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9759,auto_extracted,,K-pop 가쉬그룹의 인간적인 매력이 좋아서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,1순위,11.5,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8313,auto_extracted,,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,1+2순위(중복),23.2,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9548,auto_extracted,,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,high_confidence
베트남,1-17,호감요인,음악,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1순위,10.7,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,패센뷰티 등 한국 최신 트렌드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,음악,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1+2순위(중복),22.8,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.5463,auto_extracted,,패센뷰티 등 한국 최신 트렌드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 퍼포먼스가 뛰어나서,1순위,9.6,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,K-pop 가쉬그룹의 퍼포언스가 뛰어나서,high_confidence
베트남,1-17,호감요인,음악,K-pop 가쉬그룹의 퍼포먼스가 뛰어나서,1+2순위(중복),22.2,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.5808,auto_extracted,,K-pop 가쉬그룹의 퍼포언스가 뛰어나서,high_confidence
베트남,1-17,호감요인,음악,가쉬그룹과 팬 사이에 유대감이 좋아서,1순위,7.8,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9689,auto_extracted,,가쉬그룹과 팬 사이에 유대감이 좋아서,high_confidence
베트남,1-17,호감요인,음악,가쉬그룹과 팬 사이에 유대감이 좋아서,1+2순위(중복),13.5,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.949,auto_extracted,,가쉬그룹과 팬 사이에 유대감이 좋아서,high_confidence
베트남,1-17,호감요인,음악,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,7.2,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8894,auto_extracted,,숲 온라인로바일 플렉몸올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,음악,온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),12.9,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8382,auto_extracted,,숲 온라인로바일 플렉몸올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,음악,가사가 전달하는 뜻의미)이 좋아서,1순위,5.6,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9175,auto_extracted,,가사가 전달하는 뜻의미)이 좋아서,high_confidence
베트남,1-17,호감요인,음악,가사가 전달하는 뜻의미)이 좋아서,1+2순위(중복),10.5,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,가사가 전달하는 뜻의미)이 좋아서,high_confidence
베트남,1-17,호감요인,음악,세계관 스토리텔랗이 좋아서,1순위,4.1,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,복 세계관 스토리텔랗이 좋아서,high_confidence
베트남,1-17,호감요인,음악,세계관 스토리텔랗이 좋아서,1+2순위(중복),9.4,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,복 세계관 스토리텔랗이 좋아서,high_confidence
베트남,1-17,호감요인,음악,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,1순위,3.1,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8659,auto_extracted,,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,high_confidence
베트남,1-17,호감요인,음악,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,1+2순위(중복),6.2,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9763,auto_extracted,,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,high_confidence
베트남,1-17,호감요인,음악,다국적 메버로 구성되어 있어서,1순위,2.0,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9961,auto_extracted,,다국적 멈버로 구성되어 있어서,high_confidence
베트남,1-17,호감요인,음악,다국적 메버로 구성되어 있어서,1+2순위(중복),4.7,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.7454,auto_extracted,,다국적 멈버로 구성되어 있어서,high_confidence
베트남,1-17,호감요인,음악,기타,1순위,0.2,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,음 기타,high_confidence
베트남,1-17,호감요인,음악,기타,1+2순위(중복),0.4,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,음 기타,high_confidence
베트남,1-17,호감요인,음악,남성 여성,1+2순위(중복),10.0,%,487.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.4444,manual_review,,남성 여성,high_confidence
베트남,1-17,호감요인,애니메이션,캐릭터의 성격역할이 마음에 들어서,1순위,14.4,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9186,auto_extracted,,캐릭터의 성격 역할이 마음에 들어서,high_confidence
베트남,1-17,호감요인,애니메이션,캐릭터의 성격역할이 마음에 들어서,1+2순위(중복),26.4,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.975,auto_extracted,,캐릭터의 성격 역할이 마음에 들어서,high_confidence
베트남,1-17,호감요인,애니메이션,영상매그림체  색채 그래픽 등가 좋아서,1순위,14.4,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9186,auto_extracted,,영상매그림체 색채 그래픽 등가 좋아서,high_confidence
베트남,1-17,호감요인,애니메이션,영상매그림체  색채 그래픽 등가 좋아서,1+2순위(중복),27.2,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.7856,auto_extracted,,영상매그림체 색채 그래픽 등가 좋아서,high_confidence
베트남,1-17,호감요인,애니메이션,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1순위,12.1,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.7017,auto_extracted,,한국 생활문회름 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,애니메이션,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),22.8,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.5463,auto_extracted,,한국 생활문회름 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,애니메이션,캐릭터 생김새디자인이 마음에 들어서,1순위,12.0,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9453,auto_extracted,,캐릭터 생김새디자인이 마음에 들어서,high_confidence
베트남,1-17,호감요인,애니메이션,캐릭터 생김새디자인이 마음에 들어서,1+2순위(중복),24.1,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.5471,auto_extracted,,캐릭터 생김새디자인이 마음에 들어서,high_confidence
베트남,1-17,호감요인,애니메이션,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,10.0,%,478.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
